45
30
51
27
36
80
26
26
41
42
51
50
84
80
51
39
45
72
51
33
20
46
63
19
49
48
58
22
18
54
47
40
46
69
35
29
40
80
36
56
36
81
76
34
41
52
59
75
52
27
29
62
34
74
66
41
29
68
62
33
47
72
50
80
25
39
80
56
30
64
44
36
85
45
48
32
24
59
53
58
21
52
27
50
24
44
41
19
37
80
73
44
31
70
68
53
54
47
85
33
45
49
54
80
43
54
45
51
27
61
81
77
75
38
25
83
27
78
21
33
43
82
84
52
54
68
64
59
51
60
83
64
83
51
33
52
55
72
40
28
20
69
82
56
25
51
58
38
19
62
67
20
36
59
80
75
67
29
51
78
39
36
55
36
21
55
69
53
80
85
79
65
36
75
27
37
32
79
37
42
71
19
36
47
43
60
33
62
83
41
82
48
44
29
33
19
24
42
27
30
76
67
37
39
19
32
64
71
73
70
78
26
49
47
56
40
29
70
29
46
78
28
52
84
40
28
18
77
61
53
74
48
59
64
33
27
20
69
56
23
33
35
66
49
75
32
36
75
21
71
47
63
60
24
37
74
40
31
55
49
65
66
47
51
85
39
47
66
44
57
52
31
19
76
64
79
48
47
57
31
69
56
35
52
35
28
42
66
39
79
68
57
59
75
22
58
69
44
34
45
66
40
69
67
68
53
63
53
30
53
50
71
67
27
84
71
46
40
43
75
57
82
31
67
71
39
42
52
75
53
26
26
54
63
29
30
68
20
55
68
47
83
79
76
74
18
55
29
52
67
79
50
56
72
43
18
76
74
48
52
85
46
28
43
73
65
55
62
79
31
34
67
58
21
53
33
77
63
46
61
39
51
39
85
69
35
53
70
24
63
23
74
26
76
49
85
50
64
56
80
21
55
83
71
25
29
20
60
36
26
71
83
40
75
65
51
84
80
44
42
26
39
76
35
45
80
40
65
54
53
39
69
59
39
78
47
81
30
59
61
21
71
51
56
43
23
72
46
38
66
55
28
39
56
68
49
35
44
76
39
51
60
42
58
71
50
19
32
51
32
59
24
32
25
58
82
49
64
71
28
46
66
40
18
85
54
79
48
70
77
58
61
78
66
47
18
23
27
58
46
75
65
39
41
44
82
69
32
30
58
42
49
22
59
49
76
48
66
85
18
40
80
73
67
79
70
19
26
24
20
55
71
49
33
74
64
30
28
43
50
35
51
71
36
47
43
28
52
42
83
73
51
75
44
53
57
72
76
63
39
77
69
79
48
57
44
61
42
59
49
19
24
59
18
27
67
50
20
48
30
50
57
61
27
75
84
60
22
72
66
27
59
41
54
76
57
64
52
83
19
45
20
70
37
71
33
45
30
73
32
28
40
81
78
76
80
34
20
38
44
61
41
51
53
54
79
55
53
71
41
75
61
30
40
63
35
41
23
63
72
42
72
53
48
51
63
57
44
28
58
68
59
47
67
29
52
20
19
55
18
29
20
31
23
64
75
43
51
50
34
35
38
18
42
65
45
56
60
83
78
20
57
37
21
67
48
40
65
57
43
44
70
30
43
68
51
37
53
28
38
22
22
18
21
66
18
78
38
63
34
56
73
32
65
46
33
81
22
62
41
30
64
19
78
29
71
37
21
30
52
72
43
28
55
83
43
76
46
67
40
30
37
66
50
64
45
55
48
42
44
49
39
74
58
18
19
50
30
20
75
41
66
62
52
22
23
45
54
54
78
79
73
40
82
51
69
62
29
78
41
47
53
35
51
22
67
45
46
25
62
73
65
43
46
46
19
67
81
23
84
48
41
49
24
58
57
85
27
43
78
24
78
36
31
25
29
75
54
66
42
56
75
55
67
41
48
78
39
72
21
24
63
24
45
41
84
51
32
31
65
58
45
27
71
40
60
68
81
42
26
19
48
79
72
59
29
25
84
80
73
31
67
28
44
43
30
33
77
65
31
61
18
76
36
69
77
64
63
60
69
75
18
27
51
33
71
20
67
54
20
79
58
53
64
44
23
43
49
33
46
52
82
40
56
52
28
45
70
70
49
59
36
43
71
72
39
63
39
27
24
36
67
63
37
77
83
31
81
57
45
20
77
64
37
83
68
46
24
55
27
44
54
57
28
44
66
67
26
45
79
74
49
74
56
73
42
63
80
61
31
65
85
61
26
65
50
72
37
78
31
81
75
80
83
34
68
62
60
76
69
32
73
41
59
79
36
57
83
36
34
80
74
33
67
81
76
19
70
18
65
